user_id,order_id,order_date,order_status
3162,66af0a3c-aaa6-4e7b-9bf4-309762012284,2022-04-08 23:27:22,Processing
5411,81f1f173-5f42-49c1-bd90-370353d44f9a,2022-03-23 18:22:04,Pending
1977,6c039ed0-c2ce-4ec5-a76c-95ae860e81e1,2022-03-23 23:55:09,Processing
89,b52a100f-c966-46d9-80f1-08f98a0084d0,2022-04-04 01:57:16,Pending
3728,8f0407e3-e87d-489d-8262-69edefc41771,2022-03-18 14:38:58,Delivered
8676,c6bc9ebd-a47d-4ca3-84c0-0a703ce2f077,2022-03-16 15:07:38,Cancelled
6433,9dfd9a19-97d1-4d3d-aad0-4da011426541,2022-03-30 15:28:51,Processing
5368,2d907436-5ea1-4678-a8e7-c95df739e0a3,2022-03-29 20:49:52,Processing
3809,0bb38a03-5f68-4344-a15b-c14dc04808c7,2022-03-20 13:39:03,Cancelled
4716,3e7908d0-3f44-4685-b3a0-64cf0fd56d8b,2022-03-19 02:50:29,Delivered
3031,46fd2683-a782-46ba-a5f6-97abfe84890c,2022-04-05 22:25:50,Pending
8462,34cebb86-8d2b-4c33-a4c3-7c64570fce11,2022-04-01 06:17:29,Cancelled
9343,bf9e1665-cbd8-443b-8d25-88061d33f49e,2022-04-04 04:58:39,Shipped
6558,07a809bd-61c8-4ba0-b45f-d329c57be51b,2022-03-20 15:20:42,Processing
2532,227d4165-4201-444d-8e25-97efd5716e81,2022-03-21 21:11:18,Cancelled
8134,be08ad85-d3e2-4d0a-9079-d8a67e82b628,2022-03-21 23:21:44,Processing
269,faec773b-4b2e-4c9f-9f62-6c4c2d56e51d,2022-03-31 12:14:35,Delivered
5453,690b5ecd-a150-40ca-985c-8bf5396dc829,2022-03-18 22:20:51,Pending
8167,6b1845fd-48de-4c75-9169-4f8217182886,2022-03-30 13:07:30,Cancelled
3518,3164af8f-ce3f-481d-84d0-8645d20fcaf6,2022-03-29 06:51:14,Processing
2687,3a127492-64fc-4a10-9ac2-6081057c943e,2022-03-25 03:56:53,Delivered
3462,f397def2-9896-4d89-bf51-239b4c892b85,2022-03-25 17:59:36,Shipped
6986,6c2546f4-72b6-4ba8-87be-03a0b835f4ba,2022-04-05 19:17:21,Delivered
5511,ca25c760-906a-4cbd-992b-ad87adef9bc7,2022-04-05 22:25:04,Shipped
8429,25fe7ecf-b978-4da5-bcf7-871629a5c36b,2022-04-08 02:30:36,Pending
3859,756447f3-42de-42d6-a9b0-9020de656074,2022-03-18 09:26:44,Delivered
2723,9a6392ee-6cd7-49e6-8907-f12697a291c3,2022-03-20 04:10:09,Shipped
1203,f7a5ee51-5606-41e8-8fa8-2a4a40795eee,2022-04-05 16:40:12,Delivered
8945,163db6e3-f753-42be-bb51-6cf9382f07f1,2022-04-05 04:03:18,Delivered
7362,bd796a4b-9997-4b9a-ac0d-a4b4233ae7b2,2022-03-27 19:11:24,Delivered
5012,5ff3e21f-fbe6-40fb-9a0b-4590e97d9c61,2022-03-12 06:43:18,Cancelled
5487,775500fd-bbce-4df0-91fe-72c708e85d63,2022-03-28 17:45:41,Shipped
797,9dd1cfdc-0743-45cf-8f5e-27dc9d18f5bf,2022-04-06 15:26:48,Delivered
8990,e0a55386-0844-441f-8b1e-adfe29b5b67c,2022-03-22 18:50:35,Pending
6981,f91dc0f4-0db4-4d54-9361-b1b85a5ceb59,2022-03-23 16:06:46,Cancelled
747,631f0279-909d-460c-8bd2-5c3f964e8649,2022-04-09 14:12:52,Pending
9172,80c97326-cdb6-494d-a916-6b387830e04d,2022-03-30 00:44:53,Processing
8377,06a81271-8fc2-4d56-a34b-7fc8e4cbe0ed,2022-03-21 23:36:23,Delivered
656,13b0e7ad-afb6-4042-bab6-516d18202a16,2022-03-31 03:01:16,Processing
803,5a6cf2ba-6936-4981-a3af-6eeb4e47a6ba,2022-04-02 03:23:23,Processing
3528,c3dc0be5-b67f-48c8-85a3-5b23805eb53b,2022-03-31 11:27:21,Processing
3260,815349e1-726c-4af7-90da-c18489ffd674,2022-04-03 15:53:26,Shipped
7857,628ff068-72db-4482-8c88-361d36e16ed4,2022-03-22 17:00:54,Delivered
627,7ac78624-62ab-4c19-a4e0-a4a25b710751,2022-03-24 15:11:26,Processing
3729,90ea5d87-a0e8-48c9-b31a-86feb6556d3c,2022-03-12 15:08:35,Processing
223,cf97e6a3-5173-4d8d-b980-20906714c0cb,2022-04-02 23:25:08,Delivered
7842,af00df46-bce7-401c-95c6-f1a74d730d49,2022-04-08 13:28:42,Pending
8887,45512865-c944-4526-a83a-152ae5638690,2022-03-27 09:36:07,Shipped
4578,c2092cd1-7ab1-4113-8f8a-fa796ea107fe,2022-03-29 07:54:28,Cancelled
1380,10a9613b-d391-4a6a-b9ca-a1024bd3783c,2022-03-24 08:11:27,Cancelled
8264,57d0588f-c226-45ab-a1a6-e9c68880d780,2022-03-18 01:32:21,Delivered
9960,f4a11516-ef50-41ce-b4ff-4d480f0dee1e,2022-03-21 05:55:51,Shipped
7934,f5372043-c7fc-458c-a48f-85a8ddb78e46,2022-03-21 00:38:39,Processing
5982,7d2f0102-182b-4b9b-91ed-2daab25c4ba5,2022-04-03 05:20:46,Cancelled
9095,43f0429e-267e-44ab-8ff3-229a060e79e6,2022-03-20 01:44:13,Processing
9947,1d971664-ed6c-4e32-8dfc-2abf3a337b37,2022-03-27 23:09:30,Cancelled
4177,aae56eac-52ba-4c05-a6ac-81aad847d4e0,2022-03-17 14:57:13,Pending
6577,3d219eb1-cdab-4554-a2ff-3f5716497551,2022-04-07 09:20:21,Shipped
3174,aec8db21-7403-4227-b4dc-a7eb504a9fae,2022-03-14 01:38:38,Delivered
7457,cd268800-053f-4133-955a-88bc57cfa2ce,2022-04-01 06:09:07,Delivered
1107,7786d578-3221-4bb4-a5c8-d48c6874fcf0,2022-03-25 05:21:17,Cancelled
2143,1bf669cc-02d5-4483-944f-133613c36515,2022-03-17 04:11:30,Processing
4395,1c83d93f-4cdc-4fae-95cd-58d2e1f2506d,2022-03-23 04:08:15,Delivered
3785,61be00d8-1444-4749-9bd7-032248365c1d,2022-03-12 09:40:09,Processing
179,22e07d04-532c-43a7-89d1-defcf930e181,2022-04-09 06:38:09,Processing
7785,73782718-e3fc-4e36-8800-2e307ffddb8e,2022-03-27 23:12:41,Cancelled
4306,0074d959-3b98-4198-8ab6-30b8284047f1,2022-03-24 21:22:09,Delivered
4238,ae0554a2-b74e-4fe7-a4a2-cabf59e88ff3,2022-03-18 00:40:27,Pending
5505,5f064042-2c43-4942-8bfb-2bbda34cef0e,2022-04-03 19:22:50,Shipped
587,ae300410-4360-44b8-a65b-dfd14e18281e,2022-03-16 06:20:58,Shipped
5267,7f243196-8563-46d6-a1ec-bf6dbe83153a,2022-03-26 16:33:05,Shipped
6416,fb301f35-a096-467d-b540-734e9dd6cb38,2022-03-29 17:41:32,Pending
1356,eadee987-2a19-4216-bcdc-a5aeaf838ab7,2022-03-31 12:38:33,Cancelled
5871,dc762c41-f1f4-45b5-919b-249f14b944d2,2022-03-13 12:06:48,Pending
1763,15308b93-7263-4983-bdb4-a7e670140d3b,2022-03-16 09:20:53,Delivered
5726,7cf09086-37b8-415c-b00c-0a54eaef7179,2022-03-15 18:24:27,Cancelled
5038,362a36be-1bb7-4fdf-b19e-628d6040ab6d,2022-03-28 07:28:27,Delivered
1275,90934958-f924-45c4-aa9c-8dc7861562e5,2022-03-14 15:18:40,Shipped
2043,c1b45241-101f-4305-b5bc-c1ac7abdd97c,2022-04-05 17:48:57,Processing
8973,0d230e81-4bab-4031-8bba-c37b048370e7,2022-03-14 22:00:50,Processing
4645,a1602e72-0095-4867-a703-02a0c93924ee,2022-04-07 01:27:13,Processing
2851,2b52f4b8-bfd8-4b02-a626-92412a6fdf57,2022-04-08 22:45:39,Pending
4194,1924ecd1-886e-46e7-8264-792c8069c6b4,2022-03-18 03:01:31,Cancelled
5736,a7e93dcb-f274-40f9-9781-0c35840ece30,2022-03-21 01:15:57,Processing
9146,8b95bcf6-1c63-4d05-b579-5cf86c31f7fb,2022-04-01 07:33:27,Processing
3428,68cf6a49-213b-47ae-98c5-b6313b79035a,2022-03-16 08:47:01,Shipped
2483,0ae746c6-da9b-49f1-967d-63b968951ae3,2022-03-26 15:18:46,Pending
4699,ff765006-1693-437f-a47e-87c1f372ee99,2022-03-26 12:04:34,Delivered
2620,0acf1cf0-67c6-4f9f-a953-7dff85b424e7,2022-03-18 05:31:25,Processing
8013,13fafb1f-73c4-4303-b9fb-b1da66d2e064,2022-03-22 12:17:25,Cancelled
8298,a0b57dec-6c06-433d-8552-185f1829f6e0,2022-04-01 18:52:59,Processing
5101,c5fb167a-dbf6-42b6-a5ec-dbe2171db7d3,2022-04-04 22:02:33,Delivered
6786,f6c1321d-f28c-432f-993d-e5085efa84eb,2022-03-18 19:12:59,Cancelled
3072,b95cdb3e-56f1-4941-abeb-be8383ff7a2c,2022-04-03 13:07:01,Cancelled
5650,8f017947-07bb-42c0-bc99-7dc5928da8a3,2022-03-28 17:54:55,Shipped
612,05906a85-ffde-4ec0-9b19-3405f746d133,2022-04-03 07:14:16,Processing
4769,e06c04fe-46c7-4d09-8de5-76fa5b1dac6c,2022-03-16 15:18:31,Shipped
2347,e102da8e-7da2-4919-9b6b-0f6270f443f0,2022-03-26 10:02:18,Cancelled
2814,f86adf99-417f-4a23-95f9-f247a3088c55,2022-03-16 15:28:42,Cancelled
2035,0076bbbc-b79c-4c77-b899-1a9f3af87bab,2022-03-24 01:30:06,Cancelled
7200,b16cfd86-d4ca-41b1-bbed-eb58c7fcc1ca,2022-03-16 17:53:11,Pending
6971,5b165f92-0a87-42c2-836b-821b392f203e,2022-04-06 16:54:21,Pending
6568,7eca23df-aa94-4b57-9639-aa9c43d0b978,2022-03-18 00:07:03,Shipped
5448,cbf38358-ffd4-4bc2-a256-bf2c9af11e98,2022-04-07 22:20:11,Shipped
2573,2e9878e9-a49c-4285-b8cb-ed83a93b0e82,2022-03-24 21:39:35,Pending
2827,810506ee-8ee7-45c1-a39e-d016f04cf521,2022-03-17 06:52:24,Processing
7221,f38df4e2-c848-485d-891a-ee4f6281f450,2022-03-17 01:22:33,Cancelled
5150,7ac8c71f-e818-49e3-a7bb-9a4119a518d5,2022-03-25 00:40:45,Processing
3414,0a125841-21aa-4b3b-b085-5f71f56fda1b,2022-04-07 06:27:34,Pending
3911,5d829ed8-1968-40e7-bdfa-6c53bfb63856,2022-03-17 17:01:32,Delivered
5130,3cb6b2a6-40a6-41a9-aa9b-ccafebe2b394,2022-04-04 23:07:21,Pending
5375,d8342458-cabe-4605-bab6-ddb12d078e47,2022-03-17 04:15:59,Processing
5511,faa48a8a-7492-415a-a60e-cbde8b9bc834,2022-03-18 16:25:59,Pending
6885,592a7957-80f7-4ea5-b79f-2e2e2c98d1fe,2022-03-10 20:19:17,Delivered
7097,9ac31a6f-846f-4081-a69c-ef2820fe816f,2022-03-13 19:57:05,Cancelled
4644,9e9a9a5b-f58b-48bf-83fd-9d8d2691dca4,2022-03-20 14:17:09,Delivered
2202,52b60aa1-d064-429a-b822-f41f95ae0f9b,2022-04-02 05:27:11,Cancelled
9960,f4beb4d7-ebcd-4abf-a74a-d5eebd2d586b,2022-04-08 16:01:54,Delivered
7480,8331c568-0973-4a62-92f5-26b98d604be3,2022-03-19 23:15:19,Pending
7812,dbca6ee1-7277-435c-89a3-0d7ab37db6eb,2022-03-11 01:12:11,Pending
3044,68d5dbd1-d626-4f63-a2af-4d99fe6c6fc4,2022-03-11 22:21:59,Shipped
2682,5d5fa033-75db-4c39-b26e-458aa2d15b04,2022-04-04 10:15:05,Delivered
3499,78136efe-9e17-4fde-aae9-fe7fad288b15,2022-03-13 04:30:04,Pending
9469,b04c076d-bb0c-42bc-87a2-a2306edbce19,2022-03-18 22:31:24,Delivered
9603,97022d6d-8c39-487c-976f-a37b61aca514,2022-03-29 12:23:22,Cancelled
8581,1d37807c-3cae-45a5-9e45-b1141434cd57,2022-03-23 23:22:07,Processing
6944,0121091f-3c88-4983-9e86-92abc9f03688,2022-03-26 18:26:44,Delivered
6462,c2820717-1e1f-45ea-95bb-b10d4631f22f,2022-03-31 10:50:56,Processing
7084,28f793e0-db8e-47cb-b192-c47a7e145394,2022-03-16 09:48:55,Pending
9529,73e18ba7-233c-4774-a781-ede7446c9dfb,2022-04-01 16:52:16,Cancelled
8042,7e346258-493b-4b6c-b442-70a6cb98f0b1,2022-03-25 23:53:59,Shipped
3143,91325a25-ff21-4d3f-b962-7c63812838e3,2022-04-04 13:12:19,Delivered
3410,5afe3b39-404e-42a5-9ad7-f6b61fead5b7,2022-03-11 09:13:54,Cancelled
6154,6d303883-9338-42bd-b500-dee9ad0a7741,2022-03-30 21:53:45,Pending
332,d9831bc3-f22c-4de0-9ec7-298d2e3d2d3b,2022-03-19 20:07:17,Shipped
104,a5f677a7-ea13-49b4-af92-2331a36726d2,2022-04-02 12:56:14,Processing
6483,17d745b3-c80a-43fa-86fd-228a34f41d04,2022-03-28 09:30:36,Delivered
2692,49f9395a-aee2-41df-a91e-8f7cc4e0b015,2022-03-14 22:57:35,Cancelled
6655,296cf1ad-bdc1-4550-a55e-862afc18939d,2022-03-22 20:15:11,Pending
7898,50103fb6-eb55-4977-b498-527acfb6803d,2022-03-14 13:01:18,Cancelled
5906,9f12d387-f149-40b3-b9ef-2ebd1d7709d2,2022-03-31 16:54:40,Processing
8298,cf0de5c3-36c1-4e1f-a028-2d750c5d656a,2022-04-02 07:38:21,Shipped
8221,ce964cda-2e7d-4245-944d-ea2f31130ae5,2022-03-27 23:46:17,Cancelled
7434,c2c1713c-b47d-460e-872d-cf88acc9468f,2022-03-13 11:27:31,Shipped
9781,2631842a-9d99-4530-a085-7b8d761cf1ae,2022-03-21 06:30:41,Delivered
2944,5808655f-f9a9-4e5b-8191-4838143d1e0d,2022-03-29 19:21:08,Cancelled
5383,9f523de7-9849-414f-bc80-9fe512dfa06c,2022-03-18 17:56:00,Pending
826,4c57f4ba-68ca-4201-866b-529d9892b9df,2022-03-21 02:20:15,Shipped
5209,8d0a85dc-12ac-4bea-aa71-7d2085cdf72f,2022-04-04 09:11:34,Processing
8059,e11dea25-d16c-44da-86f7-6ec64851246f,2022-03-15 20:40:37,Cancelled
4283,8f919dd9-4983-441e-bf98-627f87f0fa19,2022-03-13 11:59:46,Pending
9163,5c80c448-24ca-48e7-bfb4-787727efcfed,2022-04-02 17:57:28,Cancelled
5335,41e649d3-195e-4452-abaf-1bbd2b3f12ae,2022-03-15 14:11:48,Processing
5391,56ae6d15-9e10-403b-b5f9-b47145d069ba,2022-03-13 09:19:32,Delivered
8921,76fae408-8a13-4d76-862c-35b86a7a4c4f,2022-04-01 06:42:14,Cancelled
8643,100d2440-e264-4b5b-b15a-8e70c59c7f18,2022-03-14 07:11:43,Pending
9168,93c0647a-4223-4a20-8d6d-586edd7f9d3f,2022-03-14 13:53:58,Pending
4061,4fdf63c7-fa12-428e-a496-4641c79f0a2a,2022-04-09 00:11:27,Cancelled
3127,dede117a-5664-405b-96d3-78e9939f26bf,2022-03-24 00:37:33,Delivered
1148,de968a7b-8c3f-49c0-a505-0ae8a1be7c73,2022-03-16 03:47:04,Pending
4308,979daa29-3328-4a8a-aeb1-f59d52bcf002,2022-04-05 12:03:45,Shipped
3799,6e9f162a-33d1-46dd-a60f-0c06b3010783,2022-03-24 15:07:53,Cancelled
5567,cb5b9011-133b-4a14-87fa-c7c03b25df2a,2022-04-06 16:54:10,Shipped
8329,953fbafc-9240-47c3-ad9f-5310ef1adbc4,2022-03-21 08:26:09,Pending
4644,83b3c720-e7e2-41be-95a6-cd61c7d6cb7c,2022-03-16 02:52:03,Shipped
2741,e6ad6e65-24da-44ff-adb9-e9013ee181f0,2022-03-12 23:08:09,Delivered
1159,53e30f56-fe6a-47eb-abfc-6e5e4ef7ccad,2022-03-16 12:47:57,Delivered
2417,b3cd6181-8f78-4987-b043-263efe171cc6,2022-04-08 16:57:57,Processing
2850,bdc1a02b-519f-40b5-952d-078e3af9de22,2022-03-21 06:26:21,Pending
542,90899173-82cd-4d03-8592-b6ec2ac8fbbc,2022-03-27 17:37:36,Delivered
1323,6e76492f-3ce3-45bf-88f2-788253fb774c,2022-03-11 17:32:43,Pending
9668,3a362ca6-6a02-45ec-9163-0cb69dd1916a,2022-03-16 00:13:30,Delivered
3437,73676ffd-ff86-48a0-b184-13f5e914cbe6,2022-03-26 09:36:37,Shipped
2504,5a8ae6ec-da0c-42bf-be18-45327df0cf63,2022-03-29 00:49:07,Cancelled
3995,44444b52-67c6-4987-9ab9-4c1981766e13,2022-04-05 22:59:14,Delivered
1736,cc5ac558-36d6-4a85-8f1b-0185e3bbedd1,2022-03-17 11:40:44,Cancelled
2172,b33e0610-003b-4ddc-9eab-10555d38a0ec,2022-04-09 01:41:57,Cancelled
8828,9ddeb53c-2693-4362-a2bb-e7d8d0e831b6,2022-04-08 11:35:06,Pending
1055,03928d3a-e028-40b9-9d00-ba4b11f133a4,2022-04-05 17:24:32,Shipped
3986,70644197-1847-453e-81df-5ecfb85802b4,2022-03-27 20:14:10,Cancelled
4336,0809ece7-168f-4e9a-9950-c0bff2f89a81,2022-03-13 18:57:04,Delivered
4774,8c79285d-ffe9-4e82-8ddd-552ac4a01474,2022-03-11 22:28:08,Pending
991,a60e7cf2-6348-496f-aaf5-3b0b1ff70902,2022-03-28 01:26:25,Delivered
2404,c84519f7-3286-4d84-b4dc-be0f1808ff42,2022-03-21 12:51:45,Delivered
1628,75fdd6af-dbfb-4e36-9b1a-e6c1e583b20e,2022-04-03 00:56:48,Shipped
5721,02cb6d65-e71c-4059-9c7a-673849f72af2,2022-04-07 19:10:35,Processing
2711,8c256666-f87c-4a73-a407-e9dcea698a34,2022-04-03 14:03:09,Processing
7100,f93c5300-6bce-4268-b3cb-acb6cc8e67b3,2022-03-29 20:51:25,Processing
7065,0b9bf049-9bb9-463c-84fd-29dd7e7f9e0e,2022-03-30 16:47:54,Cancelled
8879,610c2c5b-d07a-4cc2-b018-450745915630,2022-04-02 15:09:18,Shipped
5484,a927da0b-1441-4a9e-a4c2-fe24d4022003,2022-03-12 16:23:23,Pending
6733,bee741a0-c263-4913-a982-d8868f88dfc8,2022-04-08 00:45:56,Delivered
8937,1b72b9af-a92f-44fd-a444-d6e25a85ab1e,2022-03-18 12:14:48,Delivered
932,078a5111-6741-4b21-b809-8a07e95302a7,2022-03-17 17:00:26,Delivered
5325,8733ee8d-41d4-457b-a1b2-3a3115104ec0,2022-03-13 11:17:16,Shipped
8578,1dd8deae-c8df-4521-b702-9f41269d32d2,2022-04-08 07:02:03,Processing
4549,7c43d981-1c08-45e8-8d44-ba4d836e4796,2022-03-31 05:59:30,Pending
6446,1c0caa4f-109c-4f76-bec0-11acfb0af06d,2022-03-27 02:37:58,Pending
6576,ffb049e0-1e4c-4e36-84a6-18c58bfd45d8,2022-03-16 21:02:27,Cancelled
3004,61e7d53e-8031-4c69-9506-8577bd1ccf8c,2022-03-21 06:06:50,Pending
7744,b0005cfa-c932-4795-a888-0651ab030e27,2022-04-05 03:52:54,Pending
3235,9209e83c-5b46-4ad1-824f-82083560fd73,2022-03-31 16:36:35,Processing
7271,6f35152e-238d-473a-adcc-01e2452b0101,2022-03-15 01:06:51,Shipped
2942,ea8823cf-4a2d-465c-8f60-ddf345b2553e,2022-04-06 21:58:58,Pending
3706,58f5b5bb-b83d-40d1-bc59-8d9827406705,2022-03-24 13:49:01,Cancelled
2625,19aa16b6-6855-40dd-92b7-faa06f27e4ee,2022-03-29 08:07:42,Cancelled
6896,5a62e72e-010f-4c9f-a169-e6238ade689b,2022-03-18 13:26:41,Pending
149,05dd37fe-e6a3-4420-9c2e-e6f4dd66ea9a,2022-03-10 23:43:05,Shipped
1256,27eaddba-6276-43cc-a085-a6ff110f63cc,2022-03-17 02:09:17,Processing
5311,f39008d4-080d-457e-9b64-5584f941ecd4,2022-03-18 01:37:41,Delivered
5710,efacd3e6-b7e4-4911-9ad2-1d27c5eadae9,2022-03-12 10:54:13,Cancelled
6041,d258f996-e199-4d56-9b5a-7fba274183f1,2022-03-17 09:58:35,Pending
8438,7a1cf48d-9888-4045-bc34-451e8e2155f7,2022-04-02 13:24:42,Shipped
9180,26a128c4-f0fb-439b-b78e-a54ec1164eb1,2022-04-09 09:38:29,Delivered
8591,2da36c9e-50a6-444c-9a2f-b18ad90c3983,2022-03-24 03:27:25,Delivered
7247,d3846bbc-2178-45e7-92ae-d82f5d0081f7,2022-03-25 11:58:46,Delivered
977,262c677b-64ee-4114-85ce-ef9df2a2b5ab,2022-04-05 01:26:16,Delivered
7146,2d62ba95-84d0-44a1-b6d8-3d10dc2dadf0,2022-03-29 17:21:35,Shipped
8514,f53d2d14-b519-4b8f-a355-752874d280a5,2022-03-26 07:47:59,Delivered
4530,8441edc2-defa-40c7-9f69-87ddebf0214c,2022-04-07 07:00:53,Shipped
875,3e4aafdc-1517-4d73-adbf-c39d8e7f8ab8,2022-04-09 11:05:27,Delivered
2091,96bc2dbd-9aab-4425-86cd-5987ac1b4032,2022-03-27 01:35:45,Delivered
1557,91512cb7-8e99-4f47-8d39-f2382908c612,2022-03-21 14:30:10,Shipped
2177,86703b41-3448-4468-9f64-eb9e6b46af24,2022-03-29 15:46:13,Pending
8974,645776af-de5b-4f91-9a3f-52f18d7ac407,2022-03-23 00:01:52,Delivered
7163,f48dea93-b3ec-4587-a326-07cee7a0e5b6,2022-03-11 01:40:19,Shipped
1951,6336daf9-46c4-470f-b70e-7d8dc204ce05,2022-03-12 14:14:12,Cancelled
6124,ea0bd4c6-6c00-4e1b-827a-fd683bc33a84,2022-04-05 22:24:59,Cancelled
4888,d2352a79-a427-489a-bb0d-93723cfa8a43,2022-03-12 15:31:17,Delivered
2880,2c679ac7-9dae-4a5f-96d0-ec0609ccd3d5,2022-03-20 02:49:46,Pending
8805,a423de66-1a3f-4ac9-b4ee-ed9d255dd554,2022-03-13 18:06:08,Processing
1564,04a5141c-7c78-4b72-b675-5dec93f692d4,2022-04-08 15:23:00,Delivered
5742,a5d21a7d-529e-4315-8bd4-ac401cea7e70,2022-04-01 00:13:18,Processing
5165,ad44a2fc-c275-4b5d-a017-66150425c1c1,2022-03-24 01:55:10,Cancelled
2489,624485a5-5d96-4f77-95cf-4d226231e4af,2022-04-09 14:49:33,Delivered
4021,080bd1e9-66ce-4968-825f-f3d8edadbfc8,2022-03-11 06:54:57,Processing
1105,913b3346-34b9-48a5-80ef-3a85c05dd3a7,2022-03-20 21:54:39,Cancelled
8659,4e8d0f30-b2ca-4c03-a521-1a0a88d7956e,2022-03-29 12:58:12,Shipped
3674,bafe2e02-57ba-433c-bde9-042fcd923718,2022-03-23 14:00:47,Cancelled
4679,64b3dd99-c9f8-4280-87d1-7c74e9aee1f3,2022-03-26 03:50:23,Shipped
4671,02fdcaa4-b22f-4934-9008-6dbd6c6db90e,2022-03-31 19:06:08,Cancelled
4701,7ac8fdc7-9b6f-41f1-9abf-aff6d2bf06af,2022-03-14 02:56:10,Cancelled
3013,5b984eac-1597-486f-8a1b-624d65f7f4a0,2022-03-15 13:50:03,Pending
3940,6dbfd921-cfc1-44ee-929c-832e27e37a0e,2022-04-07 22:52:14,Processing
4169,3804e4c3-e59c-4bd3-9469-94a90f1824da,2022-04-03 19:08:02,Processing
4600,b456b61e-c29f-47aa-a5d9-3406590d2c19,2022-03-29 21:01:46,Pending
7758,8b6f2c0b-5dfe-45a9-84c3-b7fe7ce39184,2022-03-11 02:23:14,Processing
3098,cfd77b4b-56da-4fad-a64f-f66028c8f943,2022-03-13 15:59:32,Processing
48,8eff5072-f1bd-4472-a394-aebb8ba606f9,2022-03-17 02:06:42,Shipped
732,d1686f57-c498-42c5-9bf5-70cc8eabc44e,2022-04-02 09:18:19,Cancelled
7943,f6cbb120-65ef-49f9-adca-4f8b653a3cca,2022-04-01 09:21:26,Pending
3881,f4fd6819-3f86-4102-aa81-99788d57a8a8,2022-04-09 08:30:02,Processing
6270,d222bc45-d49c-4ab3-a725-b974afcaac89,2022-03-23 03:03:28,Pending
29,4627c4f5-494f-4e0e-80ee-ba9721c50450,2022-04-06 03:30:50,Shipped
9589,545aad08-4e74-478f-9990-1311b5b72cb4,2022-04-01 09:11:45,Processing
3513,75727231-a4c6-4a65-831a-cd108604ada1,2022-04-04 20:30:15,Processing
9815,8f07db1d-c31c-460c-91ca-d700f2aa7715,2022-03-18 16:54:53,Cancelled
7311,42b4b160-4419-476a-975b-33666670ba0b,2022-03-24 10:40:47,Pending
5595,a61026d0-cad4-40f2-ab72-2970a8b7df86,2022-03-29 13:43:52,Shipped
9094,15d83d7f-3cd5-46d8-bfc3-768eb30db738,2022-04-08 19:05:12,Pending
3226,05107b9d-2d66-465e-a537-239397852d0c,2022-04-05 00:37:33,Delivered
5305,10a6e423-e169-4ea6-9ffe-37d08869dd63,2022-04-08 08:49:29,Pending
8187,6409e16b-2d8a-4a46-ad3c-adf4f298693a,2022-03-30 10:45:07,Pending
3942,d3922cf6-9fca-4d7b-8817-4e80c4601bc0,2022-03-27 17:03:00,Processing
1357,2a00f8d6-e14c-4709-a630-b3ed1e7e3e95,2022-03-23 11:39:53,Shipped
8643,5f0131cf-ae41-42ff-96a4-5a9ebe4ce590,2022-04-04 13:06:29,Processing
8021,b321a5ff-da9d-4cec-bc44-d6e42753262b,2022-03-28 15:18:28,Delivered
6507,123d120b-f80a-4533-a5ef-731fa2357ce5,2022-04-05 15:09:42,Shipped
4672,a7298448-7d0f-46ee-a81e-963597287482,2022-03-13 16:19:22,Pending
4302,72084b24-b223-4231-a1f0-c423b55b1343,2022-03-21 17:02:33,Delivered
6343,754bc321-1e1c-4327-b54e-ce6c143fb948,2022-03-24 19:30:20,Cancelled
6780,b192ba85-73e2-463e-9958-c0143a830f40,2022-03-24 21:47:49,Processing
9518,72a2a467-a8a5-4153-a175-d606cb05fd48,2022-03-14 17:05:44,Pending
7453,b4398496-6252-4c2e-b383-087f03f1c7b3,2022-03-14 17:38:32,Delivered
5628,41b55884-d038-4e32-827b-80e374a3e263,2022-03-27 14:04:32,Pending
9806,746440ea-400d-408d-b559-b5cbe3478e5a,2022-04-03 02:31:29,Cancelled
9717,894e5170-b142-4d62-8da2-a994f24ac4b5,2022-03-29 12:46:45,Shipped
7864,b4c8731f-94f7-4a00-8dc9-969dd6c94432,2022-03-25 00:44:54,Delivered
6394,b5626ede-9824-4116-9bc9-fd948d296803,2022-03-22 23:01:45,Pending
8129,5388f242-3713-4be4-84d7-b6e6537c95ce,2022-03-15 13:54:12,Processing
867,67d848fe-ff66-424e-83b2-089d21d833be,2022-03-20 13:49:45,Cancelled
513,a15a2dca-5605-4fdd-931d-02f477276c37,2022-04-02 12:48:12,Processing
3166,a52edf9c-27e2-43b1-a436-3f8c6b41af3a,2022-04-09 11:07:59,Shipped
2437,752e77ff-1d4b-4d3e-a1a5-f24d5b37845b,2022-03-13 15:11:17,Cancelled
332,b752de12-0045-4532-ad15-df16cdfa276f,2022-03-25 00:55:46,Delivered
3454,d3261163-686f-4982-8413-b7b1f5e6341f,2022-04-08 12:06:22,Pending
3867,c6d47f11-0831-4c99-a3d6-8e4ac35a7766,2022-03-23 09:55:57,Delivered
5191,40ccc598-4f50-4ff9-9cca-a29326b1eb37,2022-04-08 23:29:42,Pending
1244,75cfdb4e-a5e3-43b3-99e7-bdf4618a31dd,2022-03-30 02:47:11,Pending
5332,0c9cea0d-5806-4519-8448-04d9b838a432,2022-03-29 07:08:21,Pending
5990,110a9197-4564-42e8-b87c-e331fca14448,2022-03-24 11:42:43,Shipped
6087,8695003f-cc18-4897-aa1b-caf97052e997,2022-04-08 10:32:32,Processing
